"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ASV","Taxon","Confidence","Direction","Genus","Species"
13.6966081796975,1.25179342339256,0.272268386092735,4.59764514476608,4.27292945291807e-06,0.000501189489948155,"acdd6e5761f329808d3199f4d5c3661a","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus] gnavus group",0.979784858,"Higher in RA","g__[Ruminococcus] gnavus group",NA
32.0153757428551,0.801209571204805,0.178135329436533,4.49775782119776,6.867385821676e-06,0.000720714069916944,"70675e5a92005b0b9eacd9f5b577c265","k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum subsp. longum",0.901008123,"Higher in RA","g__Bifidobacterium","s__Bifidobacterium longum subsp. longum"
11.0702943933972,1.22476001338583,0.271793203436844,4.50622016260399,6.59926166303744e-06,0.000720714069916944,"6b7dc439616d01d97b0c2dba2e69041f","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia",0.983188403,"Higher in RA","g__Blautia",NA
41.3998945170868,-0.584420512745856,0.130252571446759,-4.48682514482823,7.22923571916864e-06,0.000720754801201113,"484ecd112d236135579c585e777a4226","k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__uncultured organism",0.717818989,"Higher in HC","g__Phascolarctobacterium","s__uncultured organism"
41.3799005619523,0.649699623325114,0.146857999159378,4.42399887676549,9.68905237666087e-06,0.000919998592336275,"fef2ab34504345a0abecf419ad2b3603","k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum subsp. longum",0.910446975,"Higher in RA","g__Bifidobacterium","s__Bifidobacterium longum subsp. longum"
36.9806751305603,-0.796441548044913,0.182323145513183,-4.36829644312671,1.25219451556252e-05,0.0010855982017529,"bb7447de116122170c39f8efd69b1740","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium",0.994638109,"Higher in HC","g__Lachnoclostridium",NA
7.75089927682549,1.05431888534339,0.241162216998761,4.37182448587627,1.23212559210989e-05,0.0010855982017529,"d69df398b37914cc22fe2660c81280a1","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia",0.977496735,"Higher in RA","g__Blautia",NA
4.07815106290754,2.44865232937528,0.569941927250202,4.29631899725169,1.73657637339001e-05,0.00144280553689153,"51fa915f6a9188112ec173d5fa04d5c0","k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus gallolyticus subsp. macedonicus",0.858542223,"Higher in RA","g__Streptococcus","s__Streptococcus gallolyticus subsp. macedonicus"
105.911822098851,-0.612486333526836,0.145338060740789,-4.21421842568278,2.50644630423199e-05,0.00199914157225543,"a1f0ec6019d272eb81f129db4279ce9d","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Agathobacter",0.896054119,"Higher in HC","g__Agathobacter",NA
12.6400310007942,1.11735398133767,0.269517370177671,4.14575869674406,3.38690364647287e-05,0.00259749456579496,"d63ae9e403b05e3b42b1d20ff6cea593","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus] gnavus group",0.980447597,"Higher in RA","g__[Ruminococcus] gnavus group",NA
